Pleased to meet you . - Nice to meet you .	3
The only reasonable explanation is a germ , a bacteria or a virus , that has a mind - altering effect .	2,5
Do not look . You can touch .	0
Yep , glad to hear ... see you like music , too ?	3,6
Get off me ! Get off me !	0,2
I don't want to see anyone or smell anyone but you .	3
They've all left their tire tracks on the desert roads .	6
You should have a kid , [PERSON] .	3
We have diddly - shit .	0,5
Every little sin and misdemeanour , raked over and over .	1
All of you !	6
I'm sorry for you .	5
You sound further away than that .	6
So , I take it you've been busy .	5
That may be , but my wife , she's a very good one .	3
No complaints .	3
No , now not !	0
Don't tell me to take it easy !	0
I'm not surprised . Me , too .	0,2,5
It's black smoke .	2
He's alive !	3,6
We need the Sheriff .	2
Get back on the job .	0
The witness stand is a lonely place to lie .	5
Alright son , start passing ' that chicken' fore it loses its juice !	3
You think you should have done something different but it's not your fault that [PERSON] died .	5
Sir , I don't care about the blame . I care about the safety of my team and I care about getting those Stingers back .	0
I'll miss that man .	5
Fuck the process !	0
Mr. Land ...	0,1
If you don't tell the truth , I can't help you .	0
I won't take it !	0
This one's on the house . - Thanks , but ...	6
I have the satisfaction that all her pictures have been stinkers since I stopped writing them .	0,1
Um , really good to see you , ma'am .	2
Are you so sure that [PERSON] will attack ?	6
Mr. [PERSON] , it seems that [PERSON]'s mother was murdered by [PERSON]'s father .	6
Fucking come on , then !	0
I think I'll be just fine .	3
This isn't going to be as easy to get out of .	2
[PERSON] , if you weren't with me , I never woulda done as good .	3
Looks cute .	3
From a year of war you've become lazy , a drunkard and a coward .	1
And what happens Tuesday ?	6
That's gonna be hard .	2
I'm meeting somebody .	3
More love talk , hm ?	3
Where's the money ?	0
I'm gonna force them into their room , grab their stuff , point the gun in their faces .	0
This is crazy .	5,6
You're wasting your time .	0
Shut up , [PERSON] . If you repent , hand that stolen money over to me .	0,1
Your dinner smells good .	3
Aarfy , if anything happens to me , will you take care of my girl ?	2
Fuck this shit .	0
It's a wonder we make a profit at all .	2
I don't give a shit if he knows who killed him or not .	0,2
Crazy out of your skull .	1
Then there's nothing left for me .	5
She does though . Well , I should say my goodbyes .	5
[PERSON] , [PERSON] , I'll tell you something .	2
I didn't tell him .	5
Please don't hurt us .	2
Everything gets easier from now on .	3
Sort of , yes , from around the neighborhood .	2
Shut the fucking blinds , will you ?	0
Both ? - ( chuckles )	3
The cops are all over the place .	2
That's where I got it .	3
No way in hell .	0,1
This ain't the time to retire .	0
Dad , did you know your bones grow three times as fast at night ?	3
I'm supposed to be your partner here .	0
There was no way she would have showed up if she didn't think she was safe , especially with the child .	3
How did you pull that ? What do you got ...	6
She was the beautiful [PERSON] , you know .	3
That is disgusting , mean gene !	1
Hey , if you think I look bad , you oughta see the other guy's knuckles .	6
I du n no what that cleaner's doing , but tell him to cut it out .	0
Now where the hell am I ?	0,2
Maybe , but [PERSON] wasn't hunting medals .	5
I'm tired .	5
It's a lovely night for the party .	3
Nuclear peace for years .	2,6
Helping me . This isn't helpful .	0
Two against one ?	0,2
Don't need anybody right now .	0
My face and my body have aged .	5
It was just ... something happened that ... hasn't happened in like years .	2,5,6
Emotionally , she's a child .	0
Downstairs .	2
That's when they start to drift away .	5
Your wife was a wonderful woman , Mr. [PERSON] .	3
Yes . I'd never have guessed .	5
He used a grenade ?	6
Get those bags in , and get in fast !	0
Hi , sister . - How are you , my child ?	3
I'm playing with you .	3
I guess she doesn't have nowhere else to go .	5
The boy has loads of charm , Father .	3
Maybe you should've told her you loved her . Maybe that was the way to make sure .	5
I got a hunch [PERSON] ain't got his mind on his business .	1
A really distinguished family ...	5
Are you dumb ?	0
Who killed the music ?	0
I'll be surprised . What about years ?	6
Good morning !	3
It's great to see you , [PERSON] .	3
Awesome . This is rad .	3
And if you don't understand plain English ... maybe there's something else you will understand .	1
He knows , what I do not understand it is for what reason the Inglethorp it seemed so interested in being a prisoner .	2
Look after you .	2
And I was thinking ' Why haven't they arrested us ? ' 	2,6
She was coming after me with this gun right in her two hands .	2
I have to come all this way to tell you this ?	0
What's going on ?	2,6
Right now I am just freaking out .	2
Well , there it is .	6
I'm still in my office , I'll wait for you .	3
What do you mean by that ?	6
The land down under ? That's a fabulous idea !	3,6
Does the clown work for [PERSON] too ?	1
Your old man's a punk .	1,5
Let me in ! Let me in !	6
Great !	3
I'm uncomfortable with whatever this is .	1
Hello , sunshine !	3
Here's to us , top of the world .	3
[PERSON] -[PERSON] , how do you do ?	6
Do you mean he'd never seen a clock before ?	6
How can you drink that shit ?	1
All that fighting in there wore me out .	5
I didn't want you to be hungry .	5
No .	0,1,2,5,6
I've never been dumped before , that ... didn't feel awesome .	5
Anyway , last year he comes to me . He wants some names checked out . Who was where , who's doing what .	2,6
You're the busiest woman I ever saw .	6
And I don't care whether you go down with him or not .	0
[LOCATION] needs new gigolos .	3
You can't just run off .	0,1
Look , money !	6
They'll never survive without their mother . Well .	0,1
On an island famous for its fruit and vegetables ?	6
Is there something special about this group that interests you ? No .	1
Are you crying ?	5
That's the character ! That's the quality I've been looking for ! Now , what you're doing .	3,6
It was the only game I could find where I wasn't holding markers on somebody .	6
I had the pleasure of meeting you in your beautiful shop .	3
Ouch ! That was the antigravity backdrop .	0,1,5,6
What the fuck you talkin' about ?	0
When a man gives a gift from the goodness of his heart like you gave me that butt , I remember it from the heart .	3
Funny you should say that .	6
Anybody connected with drugs deserves to die .	1
Coward !	0,1
What's wrong with my eyes ?	2
Move it !	0
Here are the keys !	6
Something's happened to the dog .	6
We certainly are , senorita , because we understand you got a lot of talent .	3
Really ?	6
I know bad that this mission cause you grief , lady . Is of great importance for our country .	1,5
Come on . Are we doing this again ?	0
No wonder he's worn out .	5
Didn't I tell ya some day he'd turn on ya ?	2
Go home !	0
It's yours , Shooter .	3
One time , I , uh , I lost my car .	5
To tell the truth , [PERSON] , tonight we're a little bit nervous .	2
We've got nothing to wear . What about our habits ?	1,5
You treat her bad .	1
Isn't the reverse possible ?	2
You're not telling me anything I don't know .	0
You see , [PERSON] , no reason to get angry .	0
If I was you , I would upload your ad onto YouTube and show them who the real genius is around here .	0
This is absurd .	6
The greatest health threat facing our nation .	2,5
Why do you want to die , Grandfather ?	5
Okay ? You're gonna check in with me on a nightly basis .	3,6
Oh , that bullshit again ?	0,1
I wan na marry you .	3
We'll just go and have a great time anyway , huh ?	3
Something went wrong .	5
I think I'll take a nice dose of sleeping pills tonight .	5
I'm gonna get that bastard .	1
And yet with all that ... they still want to try it again ?	2
Look at it again , professor .	0
Back the starboard engine !	6
What if he kills [PERSON] ?	2
The tour was very interesting .	3
We don't belong here .	5
Would they mock him ?	2,5,6
I love you ... I love you .	3
What was what ?	6
It's an old saying by an old crow .	1
Get out of the way !	0,1
I told you I'd handle him .	0
We don't understand .	5
And you're it .	6
She's a good person .	3
Apparently , Prince [PERSON] thought that was a very important ...	1
It looks like a life sentence .	2
Am I okay ? Everybody's worried sick about you .	0
What were you seeing him about ?	6
Get down ! I said now , asshole !	0
Why do you bother with her , eh ? She's nothing but trouble .	5
My pleasure .	3
They're rather fond of me .	3
Burn this !	0,1,2
The horse ? - The horse .	6
It's not right . I'm gonna go check it out .	2
I wanted to hurt a pimp . That's what I wanted to do .	0,1,5
Don't be hard on yourself .	3,5
I've only got hours .	2
A fitting demise to the Prince of Powder .	3
Yes , but that doesn't ...	5,6
Well , don't bring his troubles to me .	0
You took away my czar , my country , my people .	0
That's confusing the issue .	6
But since you insist on being treated as one , I have no choice but to oblige you .	0,1,3
Get out .	0
I love you now .	3
I'm sorry , I have a bill ...	5
He wants you downtown , like , yesterday .	0
A very good man .	3
It ended very badly .	5
If I have to compete with someone , you might let me start on even terms .	1
And what will you do then , [PERSON] ?	0
It is not educated . Then it repents .	0,1
I was snoring in my bed while they were trying to free [LOCATION] ... from an unclean tyrant .	1
Hey , hey , hey ! Where does it say	6
You don't know how much satisfaction it's been to me .	3
We're gonna freeze to death .	2
New places , new people and new sites of interest .	3
Absolutely .	3
We all have ideas of right and wrong . - - But we have to pitch in for the good of the family .	2
And he waded in there with a lead pipe and he saved your ass and now you're going to deny him over his dead body ?	0
Her husband has a beer one night ... Doesn't even comment on the glass .	0,1
Don't get too used to those long lunches .	1
We've been very happy here .	3
No , no ! - Let's go . - It's supposed to be here !	0,2
But ...	5
Look what just came in .	6
Haven't seen you for a while .	6
You can tell the [LOCATION] that's just the beginning !	0
I'm just so scared .	2,5
Don't want any more of that .	0
Well , make up a time . You know , a time like you know .	0
I love you , Cross .	3
I don't believe it !	0
I guess that's why the old man gave it to you !	6
You've been to the top of the Sistine Chapel ?	6
We miss one payment , and you can foreclose ?	6
I think so . Sure . Um ...	6
The performance was superb .	3
All that Latino macho shit .	0
What the hels going on ? 	0
You think of me as sort of a cross between your wife and your mother .	0
What's the use of getting excited , [PERSON] ?	5
Doc , I don't want to fly any more .	5
That was lovely .	3
That was some road trip .	6
When [PERSON] got seriously ill , you sent her to a home .	5
Unless you're afraid of getting burnt .	0
You mean they're throwing punches ?	6
No , my colleagues and I didn't find Captain [PERSON] a perfect officer .	1
That's right ! Fantastic !	3,6
What's all this for ?	6
You throw double sixes again , and I'll have you burned for a witch .	0
Kirk , [PERSON] has made a chump out of you .	0,1
But the way this one exploded required some type of detonator .	2
He took her to a restaurant . Maybe some food would make her feel better .	3
No , I would ... I would remember something like that .	5
Besides I can't -- l can't afford to lose bucks .	2
Let's rescue father ! Yes !	3
I'm cold .	5
Time drags when you're tired .	5
[PERSON] , you're so ... weird !	6
You disturb the neighbors , I'll cut you up and eat you for dinner .	1
Once you're out of here never come back !	0,1,2
Shot by a mad pharmacist or run over by a car while fleeing from police pursuit .	1
This is the captain speaking .	2
What did this boy do that frogface didn't do ? [PERSON] , I want to talk to you .	0
There's got to be guns in this house .	2
If you do that you'll get nothing , except maybe the police after you .	2
No , I don't like it .	1,5,6
You naughty boys .	0,1
I decline to answer your question . I decline to answer your question .	5,6
What's that got to do with us ?	0
And then he says , l sure hope he was guilty .  Then he laughs . 	0,1,6
No way [PERSON] is going to talk me into cutting celery again .	0
Oh ! I go there quite often .	6
We won .	3
What the hell for ?	0,6
So what do we do about the hostage situation , sir ?	2
Lovely lads and so natural .	3
That's what I pay you for .	0,3
Might not get another chance .	5
[PERSON] continued to invade your privacy .	0
What am I , a fuckin' stranger ?	0
Thanks for coming out here and meeting with him .	3
For you to become a murderer ?	1,5,6
I call it to your attention that only one of you has reported here this morning properly dressed .	1
He's getting married in minutes .	6
Nothing ever happens .	5
Much happier .	3
And it's good to see you again .	3
You let me down , [PERSON] .	0,1,5,6
You deserve the worst for what you did .	5
Who took her body ?	6
Silver snow falling on the ship .	3
I don't say that with any kind of blame or accusation , but that is when it started .	5
For what ?	0
What's up ? What happened ?	2,6
Only a gourd - head would ask a stupid question like that .	1
Because I do not like my mother .	1
Hi ! Hi Princess ! This isn't really the best time right now .	3,5
Scrub all day and I can still smell it ...	1
Well , haven't you seen the paper ?	6
I don't know . We just ... became friends . And then it became more than that .	3
He's enjoying it ! Can't you see he's enjoying it ?	3
They took his coat .	5,6
That's cutting 'em down to size !	0
You had a shot in Public Domain where you looked at the camera , into me and I loved you .	3
The sunsets were pink ...	2
I've been dancing my ass off , my feet are killing me , these shoes are too small .	0
I'm gonna name her mommy .	3
I need you to tell me where [PERSON] is . [PERSON] .	0
It is a happy occasion .	3
I love everybody ?  	3
To do that would cause worldwide panic .	2
You ain't really gonna let them take that baby , are you ?	2
Shoot her .	0
All right . - Okay . - It was nice to meet you , mark .	3
We will fire him into the eternal darkness as a testimony to our piety and godliness .	1
You just wait .	0
They're all dead .	5
Listen to me . [PERSON] is out there right now busting his ass to fix everything .	0
We all thought you were dead .	6
The old man can still catch , huh ?	6
Fuck off .	0
I mean , you and I , right now , this weekend , we're here at this camp selling ourselves .	0
Ka - rumph ! We were smashed to port .	0,6
But the man I'm in love with doesn't .	5
Just about a year ago in [LOCATION] , [LOCATION] . It was quite a night .	3
Oh I bet you do ... and then minutes later every cop in the state'd be after us .	0
Hey , wait your turn .	0
I think you're cute .	3
Barley ?	6
I got what you gave me but I can't follow the instructions .	5
Get outta the way .	0
It's just me .	6
I didn't expect to be called to see the admiral , sir .	6
You bastard !	0,1
One of my favorite spots .	3
She never asks for money , but somehow she always happens to help grateful rich people .	1
That's right , $ , .	6
You're full of surprises .	6
And so I clicked it and ... There was the pictures of my daughter .	6
Wow . - I missed that one .	1,6
This is your problem .	0
We ain't had a chance to get this place too nice .	5
Thank you , [PERSON] .	3
It's an incredibly profitable , as horrifying as it is to say , business .	1,6
You're the first good thing that's happened to us .	3
That was really the heart of my sincere interest .	3
The killer ! - There's no killer here .	6
I'll use my magic to banish them !	0
You think I'll let her out when you'll have her around people like [PERSON] ?	1
Open the door !	0
Slow down or you'll get a ticket !	2
♪ She swapped me for a trout ♪	3
Excuse me , sir . What about your meal ?	2,6
It's all right , don't shoot !	2
When I'm and you're still the way you are ?	1
Tell him he's too tough for me .	0
Do people think I'm a carbon copy or a second - rate pretender who only got a shot because of my skin tone ?  	0,2
You don't see what's happening .	0
And you're gonna have to blow me up too !	0
I have known what it is like to be in love , to be married in a church to a man that I love ,	3
God , she must really love you .	6
What do we do in case of an accident ?	2
Nobody knows what goes on inside a police car , right , [PERSON] ?	1
Since then I accuse myself of impure actions .	1
He seemed like a really nice guy .	3
Then they killed [PERSON] . One behind the ear with a . .	2
I don't like it , [PERSON] .	1
You won something , did you ?	6
He's taking the day off ?	6
No , no , no , no , no , I want to know what the hell is happening to me !	0,2
Happier than we've ever been , yes .	3
They'll shit down their pants and run like rabbits .	1,2
Damn it , shut up !	0
Ladies and gentlemen , these photos depict horrors ...	1,2
It wouldn't take that long if we had the right kind of government .	1
Do you know , for a second you had me worried ?	2
It's bad there .	2
He's taken it again !	0
What shall I do now ?	2
No , he has other things to do than spend his money on stupid things	1
My father's in the hospital again .	5
Sabotage , demolition , that line of country .	1
Get a bat , that's a boy .	0,3
This is not behaving in a company way .	1
Apparently my birth was not considered a blessed event .	1,5
Well , you're so much stronger than I am .	5
It is not a pivotal project in your career .	5
You weren't on the team the last time we beat you .	6
[PERSON] , I - I - I love you .	2
You stupid cow !	0,1
Would we have approved killing him in babyhood when he was innocent , or killing his mother , or slaughtering his remote ancestors ?	1
I don't trust him .	5,6
I'm getting frightfully healthy , you know .	3
I haven't done anything wrong .	2
That's very thoughtful , Junior , but these are Mom's private drawers .	1
You lonely old coot .	1
You are in charge .	0
I know you always say you're not like him . But here you are , scrubbing up for the next surgery instead of fighting for the man that you love .	1
No , I just thought we could spend the day together .	5
An event which doubles the pleasure I take in wishing you and them a most happy and prosperous New Year .	3
Those men hadn't even thought of that .	6
Script girl .	6
Leave everything to me . Shoo , shoo .	0,3
Because of this attempted prison break , [PERSON] would have to serve additional time .	1,5,6
I think some were stolen .	5
I want you to know that I hate your fucking guts .	1
My magical powers are no good at all	5
I'll see you later .	3
Yet neither the husband or anybody else has been in to see her all day .	5
You flaming fucking [GAY SLUR] !	1
I can't find the right words .	5
Hey , I love you .	3
I think we should talk .	2
He's capable of giving this administration an enormous amount of grief .	0,1,5
Anything serious ?	2
Right in the middle of our celebration ... the firebase got hit by a mortar attack .	2
I was state - raised ... and this is a dead place .	5
Get in here , come on .	3
I must not get too close to women	5
Dude ... Who's that handsome guy in that mirror , huh ?	3
Mom said sleeping with you was like sleeping with a salad with bad dressing !	1
They are all happy all the time .	3
I asked you a question .	0
Are you comfortable ?	3
I don't understand what's going on today .	2,5,6
Why , we's the two most friendly vibrations you ever seen .	3
He sweats gasoline that man !	1
Told you not to call me that .	0
The State offers as evidence ... From the defendant's suitcoat ... A hair identified by the Police Crime Lab as that of the deceased .	3,6
No , jocelin , listen to me , I -- - no , it's just --	0,5
The bitch !	0
Get away from her , you bitch !	0,1
You must go , go at once , before [PERSON] catches you here .	2
What was that shooting just now , [PERSON] ?	2,6
How'd you get in there ?	6
You won't get my approval on this .	0,1
Marry her !	3
But it was that that looked .	5,6
What the hell were you doing diving there ?	2
Would you like a cup of coffee ?	3
I wonder if I'll ever get the knack of it .	5
Nothing is guaranteed .	2
I have a coach not pulled by four horses , but with the power of .	3
Then they'll kill him .	2
Get out of here before I throw you out .	0
Why aren't they firing ?	2,6
Maybe a little noisier .	1
As long as they're not dead ...	2
It's good to meet you .	3
I got a gift for you .	6
They liked each other immediately and got married ,	3
In jail for years and they suddenly found it was another chap .	5
You ... bitch !	0
Honestly , [PERSON] . What is the matter with you tonight ?	0
You men are a disgrace .	1
[PERSON] , listen to me .	5
Of all directions , why should I have chosen one leading to that parade ground of vulgarity which lies between Nice and [LOCATION] ?	0
And treat those two impostors Just the same ...  	0
What the fuck are they doing in there ?	0,6
I never thought of it ...	6
Transmission's weak .	2
The world will someday see paintings of her . And of her and me . And then it will think ,	3
What about you ?	6
I bet he has fleas .	1
Cover up her mouth !	0
How did [PERSON] injure Liberty Rail ?	2
Who says ?	1
Mom , you must have had a bad dream , that's all .	2
It's an investment ?	6
Now let's move , but let's take the back door .	2
The children of my world will have no more stories to read .	5
You and [PERSON] will be doing the dirty crockery alone this evening .	1
Everything seems to have a bite to it , and I'm smelling like an old sheepherder .	1
Smack him in the face !	0
Those dirty bastards !	1
I don't want any connection to this precinct . If you do it , don't do it here .	0,2
My career will be ruined .	2
He's given us like a second shot , right ?	3
The things are walking fast , my friend . Perhaps fast too much .	6
I wouldn't want anybody to think I wasn't hospitable .	0
Sorry , pal .	5
My little finger , it's all black and blue .	2
The [PERSON] woman died today .	5
This morning they read that an incompetent clown had arrived , parading like a member of the Senate .	1
It's for you , the famous [PERSON] .	3
You count good , but where's the change ?	6
Their style , but where the hell did they go ?	0
Is that what you wanted ?	6
The A / V guy .	1
To do this , we had to harden our hearts against the suffering outside .	5
You're the lion .	2
I've put the gun down .	2
My sort of coming of age , which was hard ...	5
What's that noise ?	2
Please , [PERSON] , ple ... - You have to love me ,	0
, ...	0
I couldn't hate you , so my hatred turned into an insane fear .	2
Is this Truth or Dare ? Say what ?	6
Only in [LOCATION] do people like us rise from oppression and poverty to join hands in this international event .	3
I told you . I never met the hag .	0,1
See they're sweet , daddy ?	3
She loves us very much .	3
I don't know much about him , but I'd say he has good taste .	3
You too , buster , no sense in us all goin' noble .	0
You weren't supposed to touch [PERSON] !	1
Everybody else laughs at it , but not you .	6
Hey , fella .	3
How about -- this cereal is really good .	6
I smell blood .	2
The heavyweight champion is down !	6
Can you come and have some breakfast with me ?	3
I can't let that happen again .	0,1,5
[PERSON] . [PERSON] , are you all right ?	2
How come I never see you eating ?	6
Stand back .	0
It's over now , nobody's hurt !	3
The brain surface neurons in this area have also been traumatised .	5
Get out !	0
If he made it , so can I !	3
There's a face beneath this face . - No !	0,2
Nurse !	2,6
You made Case feel like shit tonight 'cause he was scared .	1
You have destroyed us .	2
Why don't you just let us get on with our job ?	0
When [PERSON] doesn't get his laundry , disaster !	1
I'm just following orders But don't worry	3
More !	0
Asking who I sleep with isn't personal anymore ? What do you want to know , if I smoke ?	0
I'm going to have to leave this place real soon , thanks to you .	0
Look , I won !	3,6
You were terribly in love with her .	3,5
Maybe she even killed my partner , [PERSON] .	0,1
Who was that girl ?	6
You mean you haven't even heard from him ?	6
All happened on your watch .	0,1
A man is going to die .	0,5
Would you like us to take a break ?	1
You have a great talent for creating difficult situations .	1
And a right good one .	3
Sit down , we were worried about you .	0
I was so miserable at the thought of you in trouble .	5
Now he's living in , his wife just bought half of [LOCATION] [LOCATION] and I'm sitting here pulling my putz .	0,1
You're doing good .	3
I don't see myself in one of those bullshit nine - to - five jobs .	5
His skin . Like a bone or a tendon .	1
They'll learn quickly .	3
The press briefing room , [PERSON] , really ?	0,1,6
Maybe we'll get lucky .	3
You made me give up my secrets when I was feeling particularly vulnerable .	0,5
I really can't believe it .	2
How great can you kiss ?	6
They'll rip off your head and shit down your neck !	0,2
[PERSON] must be crazy .	0
Damn .	0,1
You think I like playing sick little games with you ?	1
It was them that fucked up .	0
It's utterly beautiful .	3
Don't change the station .	0
Why didn't you tell me before my wife left ?	0
I asked you to dance three times and you didn't wan na .	5
What !	6
I will get [PERSON] out of the way .	2
Uh ... we're just gonna do nothing ?	6
I have to spend half my life waiting for these time clocks to open .	5
You can at least , for Christ's sake ... lie to me .	5
Cut it out .	0
You're too nice .	3
Oh , come on , it's just a joke .	6
A guy like me should never be allowed to get in here in the first place !	5
I find it really insulting that you assume it has to be a guy .	1
Well , I find in a moment of anger follows a thousand nights of sorrow .	5
Don't start , [PERSON] .	0
How did you get here ?	6
I can't think straight !	2
Is murder a right reserved for that hated nation That has taken everything else from me ...	1
I'll put an end to it .	0
What did I tell you , [PERSON] ?	0
He could shoot you and say you tried to run .	2
Father , this could kill you . Yes . Yes , but that's irrelevant .	2
Get back in ranks !	0
It concerns me !	2
Wham - Bos , go !	3
If he can't find enough facts to break you with , I'll give him a couple .	1
This is dreadful !	5
Who are you to dictate the terms ?	1
Such personal questions are not appropriate .	0,1
Qué pasó , shit ! It's the same thing .	1
We can't do this to him !	5
Well , you're going to prison .	3
Especially when there are no days and nights in it , but just days that turn black when the sun goes down .	5
As if all my life I had lived in a dark place , and all at once the lights went on .	3
Or it's just [PERSON] that smells like street shit over there .	1
What's it gonna cost me ?	2
We ain't forgetting who you are !	0
Very nice , very nice .	3
Get out of here , before I make you beg for your life .	0
I hope you like it .	3
Why didn't you help me ?	0
Yes . - Well , this is an emergency !	2
I can't tell you how glad I am to see you .	3
We're begging .	2
Just a friendly place to have a beer .	3
Don't try to change the subject .	0
The general is a traitor , you know that .	1
I am warning about you , [PERSON] ,	0
But what's wrong with Sister [PERSON]'s habit ?	6
And as for taxes , how many millions have you in tax - exempt bonds and oil wells , whose power of production your government so generously protects , while it denies similar benefits to the human brain ?	1
You can't charge me for directions .	0
I'll tear it out of the calendar .	0
Did you have a warrant ?	5
Good stuff .	3
I can see by the way you dress you don't care a hoot how you look .	1
No , the flight must be stopped .	2
My ex-wife is now in [LOCATION] , in my ex-home with my ex-dog .	1,5
This won't work .	5
You told [PERSON] ?	0
It's a beautiful story , whatever the reason .	3
I just don't want it to happen to my sisters , or your kids , or the next kid .	2
It can't be so hard to die .	1
You were going to give me that statue .	5
Go back to your work .	0
You thought I was in this for the money , [PERSON] ?	6
It's all used notes .	5
You took him !	0,5,6
Will you stay the week ?	3
What'll we do ?	2
She sure makes this old saloon smell nice !	3
I mean , we're a solid act , honey .	3
[PERSON] was here last night , trying to kill me .	2
Unfortunately , he couldn't find me .	5
How's Miss [PERSON] bearing up ?	2
I don't believe you .	5,6
No , no , no , I don't mean that .	6
You can be proud .	3
You better be home tonight , you [GAY SLUR] .	0
My new car !	5,6
Life , every now and then , behaves as if it had seen too many bad movies .	1,5
How do they explain a man walking around with his neck broken ?	6
Why should today be any different , you know what I mean ?	6
But now I know why I have always lost women to guys like you .	5
That meteor is either very light , which is unheard of , or it's hollow .	6
How can I help you ?	3
Lunch was wonderful .	3
Half of [LOCATION]'s on the way up here .	6
It's a bit humiliating , always borrowing [PERSON]'s place .	5
She is the most immoral young lady I have ever seen .	1
by getting blackout drunk .	1
I know how to listen , if that's what you mean .	0
You make me sick when you speak , [PERSON] .	1
There's a lot of charming people hereabouts , [PERSON] .	3
You done real fine .	3
First of all , I'd like to thank everyone who supported me in my race for Mayor .	3
We shot with it .	3
It's ticking like a bomb .	2
I'm so sorry , grandma . No one wanted to tell you , but you're dying .	5
We need an IV right now !	6
[PERSON] , do you know what you're saying ?	6
When I think yours has given you , Village ... as a vulgar , without dowry .	1
You look good !	3
Sorry . - Sorry to wake you .	5
It must be in your genes .	3
I need them yesterday .	0
Rosy had eaten and drunk a lot .	1
Save me from my enemies .	2
What do you mean , there's no more money ?	6
But the gun shoots death and purifies the earth of the filth of brutals .	1
You can't drive and shoot .	0
Plain and simple .	3
I'm gonna be sick .	1
Why you got ta shout ?	0
Sometimes they have an accident .	5
Thank God you're all right .	2,3,6
And guess what ? We're coming to see you tomorrow .	3
Driver , I'm a little disappointed in you !	0
He just got drunk and stared .	1
You've got a beard ! You're a man !	6
You know too much .	5,6
Why did the inspector allow me to say all those things ?	6
It put the rope to the neck !	0,2
We weren't even sure others existed .	2
Let's use our fists	2
But in fact the level was dangerously low .	2
I got a wife and a family I'm not with , [PERSON] ,	5
I'd love to .	3
Oh , yes .	3
He struck you ?	6
It's such a ridiculous ...	1
What a divine place .	3
One time he had the whole cast over from some [LOCATION] show .	3
I refuse to sign it .	0
You speak to me of code ?	1
Then why don't you obey ?	0
Would you stop harrassing her ? But if you'll let me point out that my client's mental state ...	0,1
Three men killed , and to what end ?	5
Now I know how a poor little guinea pig must feel .	5
That's the biggest pot yet .	6
We'd have got married , had a house and children .	5
Um , I found someone else to -- to take your room ,	1
I've been building a reputation for years .	3
If you can find a job , if it pays more than $ 50 , a week ... and if you don't get involved with another maniac .	1
Just get going .	0,1
Hey ! I can't believe you got here !	3,6
You heard what she said .	0
This was not the plan .	2
Take him away , and the others , too !	0
The boat is gone .	5
This must be difficult , your life changing so drastically .	5
If you'd walked when I said , I wouldn't have been there .	0
It pretends this man is in danger when no one cares about him one bit .	0
Be careful !	2
I'll kill him and his bloody beast .	0
Stop it ! You even helped carry the chest out , you liar .	0,1
Oh , shit .	2,5
I did a catalogue with his names and residences .	6
Here , in the house of God .	3
People out there are looting the streets , robbing off hard earners , hard grafters .	1
Ring it , mate .	3
He is the owner of [LOCATION] .	6
The Montauk Club , : pm .	2
It's a passion that continues to grow , ... The more the King is drowning .	2
Good British plugs .	3
Get us some frickin' pretzels or something .	0
Don't take me like I'm some corner dealer !	0
But the rescue has to happen immediately .	2
Well , for god's sake , it's my account .	0
Then there's no hope .	5
You're a month early for the book fair .	6
Just get the head .	1
Come over here and nobody gets hurt . OK , OK .	0
I've been looking everywhere for you .	6
Yes , but he went off without me , didn't he ?	0,5
Well , that's right , ma'am .	3
If you officers know what's good for you , tell them to stop .	0,1
Could've told the truth , fucked them all , had the cigarette with me . That is such bullshit !	0
Drained their life savings , ruined hundreds of lives , and made off with over $ million .	0,1
Don't worry about me .	3
They're harmless , friendly , and , by all reports , extremely intelligent and sophisticated .	3
And so I turned away my head and wept .	5
To have to hear it in installments might prove unendurable .	5
Acknowledging defeat is never easy .	5
Between the cousins and neighbors , there were kids , always causing trouble together .	0
There is a question as to what kind of society we're going to be , whether we're going to tolerate sexual trafficking in children .	2,5
Hurry back .	2
I want to die in my own land , where Human Beings are buried in the sky .	5
You murdered your own brother . - You murdered your brother .	1,2,5
There's no change in it , is there ?	0,6
My mommy hurt my head .  	2,5
Move it , boy !	0
It was an accident .	2
I think it was a bowie knife , and I hate knives .	0
We've to get out of here and get help !	2
Doesn't look like there's any other damage .	3
They don't know he's here , do they ?	6
Fantastic , isn't it ?	3
Look , it's [PERSON] !	6
I couldn't agree with you more .	3
Well , I don't think I can do much , sir , but ...	5,6
Another example of the pastoral beliefs you Anglicize .	1,5
Drop that gun and let me walk out .	2
No , Mr. [PERSON] , please don't call ...	2
No , for [PERSON] and [PERSON] .	5,6
I'd have to lead them through .	6
Sleep well .	3
They just all happened to be in the same place ...	6
This fucking guy's scaring me .	2
Best news I heard all year .	3
He didn't look well last night .	5
Is it not fortunate , for instance , that I own the newspapers in my country ?	3
I'm sorry , I'm sorry .	5
We don't know where the hell we are .	2,5
You don't like me , do you ?	5
Fire the security department !	0
OCP cut our salaries percent and canceled our pensions . Now they refuse to even talk to us .	0
I guess she's gone for good .	5
When I got back , we were short two blokes ' rations .	0,6
So [PERSON] , make me the drink you made the night [PERSON] was shot .	3
Mr. [PERSON] , do you think really that I could be a star ?	6
You've never known .	5
That's terrible !	2,6
He tied her up ... He beat her with some instrument and strangled her .	2
Who the hell is that ?	0
It's impossible to make a real dent . But it is possible to hurt individual assholes who fuck it up for everyone .	0
