Näkisitpä pojan tanssivan.	3
En ollut tuntea sinua pystyasennossa.	6
Ongelmani on todella vakava.	2,5
Herra jumala, meidät siepataan.	2
Hän on huora.	0
Löydämme jonkun toisen. Jonkun, joka pitää koko ajatusta jopa... haluttavana.	3
Haluan rahat vuorokauden sisällä, jos haluatte nähdä hänet hengissä.	0,2
Se on vain valokuva.	6
Mä näen sen vielä, vaikka sokeutuisin.	0
Jos tuo oli huumoria, älkää vaivautuko.	0
Liiku, pulska.	0,1
Vahingoitat heitä psyykkisesti.	1
Vain 10 prosenttia pääsee jatkoon.	2
Menin sisälle pitämään lystiä.	3
Se on tuhannen dollarin takki!	3,6
Kiva kaveri.	3
Miksi hän ei matkusta kanssasi?	6
Niissä ei ole naarmuakaan!	6
Tarkoittaako tuo kyllä?	3,6
Kaunis keittiöni, kaikki mitä omistan, ammuttiin säpäleiksi.	0,5
Nuo näyttävät törpöiltä.	5,6
Ja lopun ihmiskunnalle, joka on riivannut tätä kaunista planeettaamme jo liian kauan.	1
Jos et vie minua, kävelen sitten.	0
Herra puheenjohtaja, mitä minulle tapahtuisi aamulla?	2
Jessus, sen utareet ovat kurkun kokoisia.	6
Se nainen!	3
Onkin hieno ilta pitää juhlat.	3
Anna nyt tytölle hengähdystauko.	0
Haluatko kuulla tästä puhelimessa?	2,5
Mitä helvettiä siellä tapahtuu?	0,6
Olisin luullut hänen tulevan lempikollegansa hautajaisiin.	1,5,6
Mrs Delaney on tehnyt upean päivällisen.	3
Andromeda on hyvin kaunis.	3
Ja läpi.	3,6
Haluan, että kuolet sydänkohtaukseen, ettei tätä tarvitse tehdä enää.	1
Mitä itse luulit?	6
Onneksi omaan hyvät refleksit.	2,3
En uskonut, että se olisi tarpeen.	2
Mitä veikkaisit voittosuhteeksi?	3
Voihan paska.	6
että pappi olisi syyllinen.	6
Mutta ongelmani on, että tänään tapahtui rikos - enkä ole kertonut siitä poliisille.	2
Tuhannesti anteeksi!	1,5
Mä sanoin, että voit antaa hänelle kaiken paitsi itsesi.	6
Juot kunnon tavaraa.	3
Varmaan aikamoinen kirja.	6
Oletko irlantilainen?	3
Se sattuu.	1,2,5
Hauskaa lomaa Englannissa, rakas Arabella.	3
Vai niin.	0,1,5,6
Ihan mitä tahansa.	0,1
Oloni oli mukavampi makuulla.	0
Päivästä näyttää tulevan kaunis.	3
Tuhkimo, jumalauta!	0
Olen tulossa hulluksi raivosta.	0,2
Olin sokissa sinä päivänä.	2,5
Jouduin tekemään töitä tosissani että pysyin kärryillä!	6
Lähdemmekö me?	5
Tämä on hauskaa.	3
He repivät hänen sydämensä irti.	5
Sinulla on hieno kitara.	3
He yrittävät niin kovasti, ja ovat niin jäljessä...	5
Miten eloisa huumorintaju!	3
Kuka ehtii kaivata puhuvia hiiriä 120 kilometrin tuntinopeudessa?	1
Anna, kun näytän Hopeakaupungin nähtävyyksiä.	3,6
En tiedä, sanat vain livahtivat ulos.	6
Peittäkää hänet nopeasti.	2
Kuolleena siis.	5
En kai osaa suhtautua kritiikkiin, mutta olen toissä toista päivää ja tämä on jo toinen huomautus.	0,5
Rakonin kertoi juuri uskomattoman uutisen.	6
Puhut paskaa.	1
Olen ollut työtön neljä kuukautta.	5
Pakotat meidät ryhtymään toimiin.	0
Tuntuu siltä kuin pääni olisi ruuvipenkissä.	1,5
Loistavaa!	3,6
Missä te olitte silloin, kun minulla oli vaikeaa ja kärsin?	1,5
Onko hän kunnossa?	2,6
Minä olisin lopettanut.	0,5
Aivan.	3
Se on minun!	0,1
Tämä tuntuu painajaiselta, kun puhutte raskauttavista seikoista.	2
En pidä italialaisista.	1
Peru puheesi.	0
Kaupunki kauhun vallassa.	2
Tätä riskiä ei sovi ylenkatsoa.	2
Hän on ystäväni.	3
Anna minun mennä Versaillesiin.	0
Alkoi ammuskelemaan ympäriinsä.	5
Lyö häntä, isä.	2,5
Et jätä minulle vaihtoehtoja, herrani.	0,1
Mutta sinä menetät meidät.	2,5
Älä pure kynsiäsi.	1
Mitä olette tehneet setäni salkulle?	6
En halua teidänlaisianne kaduilleni.	1
Hengityksesi löyhkää siltä.	1
Et saa edes katsoa häntä, kun hänellä on vaatteet päällä.	1
Heillä on vähintän 20 vuotta ikäeroa.	1
Soita sinne pankkiin!	0
Pyydän sinua miehenä ja vanhana ystäväsi pyytämään anteeksiantoani koska veit minulta vaimoni.	0,5
Miten saatoit manipuloida minua?	0,1
Näytät ihastuttavalta.	3
Se on minusta yllättävää.	6
Anteeksi, minun oli pakko kertoa mielipiteeni.	2,6
En tiennyt, että meillä oli suhde.	6
Liikettäjäseniin!	0
Näytä, kuka määrää!	0
Voimani eivät riitä siihen.	5
Et nähnyt että tulin tänne. Et tiedä minusta.	0,1
Anna sen olla!	0
Polttakaa se huora!	1
Rappuset pitävät sääreni kunnossa.	3
En tiedä, mitä tehdä.	2,5
Olet ehkä oikeassa.	6
Revin sen kalenterista irti.	0
Minkä takia?	6
Luulet, että sain työpaikkani naimalla jotain Raymondin ystävää.	0,1
Tuokaa se sianpaska esiin.	1
Tämä on siis Jumalan käsissä.	2
Siksi minä olen nyt vähän vieraalla maaperällä.	2
Mitä sinä puliset?	0
Olet todella sairas.	2,5
Antautumisenne jälkeen, lakkasitte olemasta sotilaita.	1
Pelkäsinkin sitä.	2
Hän ei pysy kurissa.	0
Ja kuulisin, kuinka paljon Carolyn sinulle merkitsi?	1
Taistele vastaan, senkin pummi!	0,1
Kävin vain kamoja läpi ja löysin ne.	0
On tapahtunut räjähdys.	5
Se on huonoa johtamista.	1
Mukavaa että erehdyin.	3
Oletko sinä joku tirkistelijä?	1
He ovat juovuksissa.	1
Ja... se sai minun tuntemaan jotain..	6
Mikä täällä haisee?	1
Ole vain oma itsesi, niin tämä sujuu hyvin.	3
Katso, mitä olet tehnyt.	0
Setäsi vei hänet.	0
Rakastimme häntä kovasti.	3
Kirjoita itse parempi.	0
Lopeta.	0
Täällä on kaikki kunnossa.	3
Se oli silloin joskus.	5
Syvässä shokissa, mutta elää.	2,5,6
Savustan sinut ulos sieltä.	0
Kuulehan, Esther, tai Rudolph, kumpi sinä nyt oletkin...	0
Hänet vietiin minulta, tiesitte sen.	5
Saatana haluaa sekoittaa pääsi.	2
Haluaisin tietää, miksi minut ammutaan.	2
Olen todella suuttunut sinulle!	0
Rahat tänne.	0
He saavat nimetä kenet tahansa bisnesten johtoon ja minä häivyn.	0,1,5
Olen tähän asti täynnä.	0
Ja kuolleelta kalalta.	1
Suutuin heille.	0
Eikö se ole teistä hauska?	6
Poistetako?	6
Onnenpotku.	3,6
Nancy kiltti.	2,5
Se sujui kuin rasvattu.	3
Luulet voivasi läksyttää minua - omassa talossani.	0
Brennan on ainoa linkki häneen ja muihin.	2
Mitä minä olen sanonut tuosta laudasta!	0
En...	2
Miksi luovuttaisin pankin kenellekään?	0
Osaat pitää suusi kiinni.	3
Te valehtelette, vai kuinka?	0
Sinä vain jäkätät päivät pitkät.	0
Vastustan suunnitelmaanne.	1
Meidän pitää viedä hänet.	2
Eiko ole surullista?	6
Et ole sellainen kuin luulet.	1
Eikö tuohon larvila lääkäriä?	6
Olet nöyryyttänyt häntä taas.	1
Vaadin sinua pysäyttämään tämän auton!	0,2,6
Mitä pitäisi tehdä, torvi?	1
Veliseni!	3,6
Melkoinen kyltti sinulla on ovessasi.	6
Miten ikävää.	5
Minä en ole luvaton.	0
Huomasit sentään sen.	0
Pysy siinä!	0
Ihmettelenpä vain, piditkö tätä silloin, kun panit Lois Fazendaa.	1
Rakkautta ensisilmäyksellä.	3
Mitä teet tuon lampaanjätöksen kanssa?	1
He lähettivät sinut.	6
Eikö kaksi vuotta oikeudessa tulisi kalliiksi?	6
Tästä lähtien - ei enää kassalla istumista.	3
Varovasti.	2
Suullasi tietysti.	0
Olemme kiitollisia kun saamme nähdä nämä taideteokset.	3
Ja mikä parasta... Hän pitää minua ihanana.	3
Tyttäreni, joskus olosuhteet vaativat, että Kirkko... vaikka asia voi tuntua vaikealta ja arkaluontoiselta, joutuu puuttumaan uskovien maalliseen hyvinvointiin.	2,5
Olen iloinen siitä, että keskustelimme asiasta.	3
Pysy täällä, perkele.	0
Perässämme on kaksi miestä.	2
Meillä ei ole teille mitään sanottavaa.	0
Mutta multajää näkemättä.	5
Vajosin meren pohjaan.	2,5
Kiitos ateriasta.	3
Oletteko varma, että se on totta?	6
Ettehän jääneet ruuhkaan?	2
Joku murtautui asuntoon - ja kuristi hänet.	1,2,6
Ikkuna rikkoutui, en se minä ollut.	2
Olen iloinen, että tulit, Max.	3
Se on kunniatehtävä, joka osoittaa, että kuningas luottaa minuun.	3
Kenelläkään, ei ole syytä lähteä täältä.	0
Täältä tulee hienoin lennosto, joka kahdella jalalla seisoo.	3
Ei se nyt oikein sovi.	0
Olisit voinut edes vastata!	0
Sinä vain sanot niin.	5
Tai sitten se polttaa hänet.	2,5
Pojalle se oli eräänlainen paratiisi,	3
Olen hämmästynyt.	6
Ole kiltti, auta meitä.	2,5
Teet oloni tukalaksi.	1
Siinä ei ole mitään järkeä.	2
Sotilaamme kuolevat palavien tankkien liekkihelveteissä.	2
Luotat meihin kovasti!	6
Tuleeko siitä verta?	2
Minä itkin koko ajan.	5
En ehdi edes pestä käsiäni.	2,5
Sinun täytyy jäädä yöksi.	2,5
Russellin kielikuvissa alkaa olla aika paljon ulostetta.	1
Mutta olen iloinen, että tutustuin teihin.	3
Enpäs.	0
Tuo oli iljettävää!	1
Kädet irti!	0
Kukaan ei ole turvassa.	2
Mikä tämä filmijuttu on?	6
Vain Akhilleus voi olla johtaja.	0
Älä sano mitään, jos mietit sitä, mitä luulen sinun miettivän.	0
Luvassa on kuoppainen lento.	2
Kivoja kuvia.	3
On myös kaunis niin!	3
Tee jotakin!	2
Loukkaat vierastani.	0
Tiedätkö, että olin hetken ajan huolissani?	2
Näytätte väsyneeltä.	5
Mikä hitto sinuun on tällä viikolla mennyt?	0,1,6
Tyttö ongittiin juuri vedestä.	2
Tällä nuorella miehellä on kiire, koska häntä odottaa kotona sievä vaimo.	3
Hän on kuollut!	6
Sinä ja McLeod olette oivia jumalattaria.	3
Loco Martinez on autovaras.	0,1
Hankala mennä jalka kipeänä.	0,5
Kiitos. Minä harjoittelin.	3
Meitä saattaa onnistaa.	3
Minä jouduin vihan valtaan.	0
Älkää ymmärtäkö väärin.	2
Käyttäydyt kerrassaan töykeästi.	1
Hän olisi voinut tappaa minut jo.	2
Ei sinua varten!	0
Hyvä että etsit Montalvoa.	3
En ehtinyt tänään pankkiin.	5
Olen toki puolueellinen, mutta hän on mielestäni sangen suloinen neiti.	3
Hän on itsepäinen.	0
Tämä ei ole ollut hyvä päivä!	2
Teet liian hätiköityjä arvoarvostelmia.	0,1
Ette voi hotkia kuin työläinen Wilkesien luona.	1
Oletteko varma?	2
Tuolla!	6
Lapsuuden painajainen.	2
Olen terve.	3
En halua katsella!	5,6
Hän sanoi vain, että olette läski, mahtaileva, pahantuulinen vanha tyranni.	1
Sinä...	5
Eikö joku voisi auttaa minua!	2
Ehdottomasti.	3
Etkö päässyt tositoimiin?	5,6
Ja jos harkitset tappamistani - muista se uusi apulaissyyttäjä, Reilly.	0,1
Bolsevikkineidin vaikutus teihin huolestuttaa minua.	2
Pidän vähän, miten sen sanoisi, törkyisemmistä.	3
En pidä naamoistanne.	0
Kaikki on puhdasta.	3
Muutama vuosi sitten olit rekkakuski.	6
Hän valehtelee!	0,1
Huomenna voimme kaikki olla Xayiden vankeja.	2
Taitaa mennä liiallisuuksiin?	5,6
Tein sen uudelleen ja uudelleen, - mutta se vain johdatti minua tänne.	2
Kauheinta oli se, kun hymyilit vihaisenakin.	5
Haluat minun luulevan, ettet halua, että menen sinne mutta totuus onkin, ettet todella halua minun menevän sinne.	0
Kennedyn lennonjohto ilmoitti, että kentällä on ruuhkaa.	2
Voimmeko luottaa enää koskaan?	5
En uskonut, että näemme sinut.	6
Taidan olla vain väsynyt.	5
Joskus muutos on aloitettava ulkoapäin.	5
Olin silloin niin loppuun palanut - etten löytänyt takamustani edes molemmilla käsilläni.	5
Sä pilasit sen!	0,1
Et voisi ikinä rakastaa minua.	5
Kuulen teidän syövän.	1
Ivo, varoitan sinua.	2
Ovi kiinni.	0
Ei edes kuningas saisi himoita lähimmäisesi vaimoa.	1
Jaksatteko uskoa?	6
Tappaja on mielipuoli!	1
Onnistut aina.	3
Mutta olisi kiva tehdä juttuja taas yhdessä.	3
Mitä minä niin pelkäsin?	3
Tämä on ihana.	3
Vai aukeaa ovi mukamas kumpaankin suuntaan.	0
Sinua harmitti kun minut palkattiin, koska tulin eri reittiä kuin muut.	2,6
Te ette määrää tahtia!	0
Yhden surkean saamarin taksin!	0
Paukut laulattavat minua.	3
Viekää hänet pois rakennuksesta.	0
Jaha.	1
Hän vain loi päänsä.	6
Powell oli hyvä mies.	3
Olen ollut sairas, Jerry.	5
Pöyristyttävä väite. Vainoharhaista...	0,1,6
He ovat kaikki kuolleet.	2,5
Tuuli laantuu!	2
Kenelle hitossa?	0,6
Auta meitä, Jumala.	2
Käyttäydyin törkeästi.	5
Ne näyttävät jättiläisiltä.	6
Torresin testitulokset ovat loistavia.	3
Minusta on inhottavaa koetella näin kärsivällisyyttänne - mutta olen joko oikeassa tai seinähullu!	0
Olen ollut kotona koko illan.	5
Teidän olisi paras lähteä.	0
Hän ei kestä sanomista vaimonsa nähden eikä pomonsa.	1
Pelkäsin, etten näkisi sinua enää.	5
Tämä ei käy.	0,5,6
Etkö altista ensimmäistä naista vaaroille?	2
Oikein hauska tutustua.	3
En välitä paskanvertaa tietääkö hän kuka hänet tappoi.	0
Yksikin seisoi kuistilla ja odotti, vaikka oli niin pimeää, etten nähnyt hänen kasvojaan.	2
Kun pääsemme merelle, ongelmamme ovat vasta alkaneet.	2
Haluan vain ohjukset takaisin.	5
Arabit eivät vaikuta erityisen fiksuilta.	1
Se olisi mukavaa.	3
Valitettavasti hänellä on tapana tuhlata veronmaksajien rahoja.	1
Seurallisuus ei haittaa.	3
Tietenkin on!	6
Kun kuvittelit itsesi vietäväksi - tähän kuvitteelliseen kaupunkiin, Midianiin, - mitä syntejä olisit saanut anteeksi?	1
Kylpyhuoneessa on joku.	1,2,6
Mitä sinä oikein yrität sanoa?	0
Ja juttu sen kuin paranee.	3
Siinä näet.	0
Olet tuottanut jo harmia.	0
Kuka sinä olet komentamaan meitä?	0,1
Se luultavasti tappaisi hänet.	2
Ei vaan vuokrarahat!	0
Ilmiantaja.	1
Ajattelin... Onko kaikki hyvin?	2
Ei sillä ole väliä, kuinka monta tapat, et silti pysty pelastamaan valtakuntaa.	0,1
En halua edes tietää missä hän on.	1
Näetkö, miten hyvä nainen hän on?	3
Ne tarvitsevat suojelusta.	2
Pari kuukautta eristyskoppia saa rähisijät rauhoittumaan.	1
Jos hän vitsailee siitä, tapamme hänet.	0
Teitä sinne ei ole.	0
Nauttikaa herkullisesta päivällisestä.	3
Me tarvitsemme apuasi.	2
Kun saatte selville, missä ohjukset ovat, onko teidän sitten Iähdettävä?	5
Ala tulla.	0
Saisivat olla onnellisia, jos suostut opettamaan siellä.	5,6
Kaksi ostajaa eikä mitään myytävää.	5
Miksei äitini ole täällä?	5,6
Et ole yhtään herrasmies.	1
Tervetuloa kotiin.	3
Joku on varastanut vaatteeni.	2
Enkä lisäksi myy sitä teille.	1
Pelkäänpä, että elämäni...	2
Haluan hänet elävänä!	0
Senkin vintiö.	0,1,3,6
Oli jo aikakin.	1
Olen ottanut lääkkeitä vilustumiseeni ja ne väsyttävät.	5
Et ota autoa.	0
Kuka niitä kaipaa?	1
En saa sitä käyntiin.	0
En halua tapella.	5
Meidän pitää päästä täältä.	2
Johtuen rakkauden ihmeestä.	3
Hyvä, kun muistutit.	3
Isoisäni oli kiltti ja käytti sunnuntaisin solmiota.	3
Kuninkaalla on suuria huolia.	2,5
Nuolaiskaa tätä namua, nössöt!	0
Kuka tietää että voittaako joku näistä runkuista lotossa.	6
Ei hän oikeastaan ollut ystäväni.	5
Olin rakastunut lapseen, jota kannan.	3
Sielut liitivät, naiset pyörtyilivät ja jumalia luotiin!	3
Olet tehnyt hienon työn, poika.	3
Teette hyvän naimakaupan.	3
Tehkää tietä.	0
Olipa sievää.	3
Tuhlaat aikaasi minuun.	5
En uskonut, että onnistuisin.	6
Useat kaupungit ovat ilman puhelinlinjoja, moni ilman sähköä ja jokunen ilman vettä.	5
Painajaiset eivät ole enää edes niin pelottaviakaan.	3,6
Vaikea uskoa, ettet ole harrastanut seksiä 200 vuoteen.	6
Tappelun jälkeen hän soittaa aina tuota musiikkia. Hän tietää, että vihaan sitä.	0
Minä pilkkaan sinua jo nyt.	1
Oli todella hauskaa tavata teidät.	3
Olen vapaa.	3
Oli miten oli, en välitä hittojakaan.	0
Vaimonne oli hurmaava nainen.	3
Juuri niin ajattelinkin tehdä.	3
Pöytä puhtaaksi.	0
Vain tämä kaupunki on meidän etumme.	2
Erinomaista työtä, herra.	3
Upeaa.	3,6
Hyvin pahalta kädeltä...	1,5
Hän oli elossa, kun poistuin.	2
Sinähän valehtelet!	1
En ole mokannut.	3
Olen tulossa seniiliksi.	5
Ihmettelen vain.	6
Kuulostaa hienolta.	3
Suoraan helvetin uumenista!	0,1
Säätila mantereella on kohentunut huomattavasti, joten löydätte maalin varmasti vaikeuksitta.	3
Kuka olisi niin tyhmä?	6
Hän puhuu piirityksestä.	2
Nyt ehkä lopetat pahan puhumisen.	0
Maa tarvitsisi miestä, joka on rohkeampi kuin kukaan ennen - mutta tämä istuskelee kunniavirassaan.	1
Paholainen on vallannut minut.	2,5
On, useita.	3
Rommel ei ollut Afrikassa taistelun alkaessa.	6
Nyt riitti. Ei enää nauhoja, perkele.	0
Minä vain nauroin ja pyysin heitä jatkamaan.	3
Sen takia isäukko kai antoi sen sinulle.	6
Mukavaa nähdä, että kaikki on niin hyvin täällä.	3
Vauhtia!	0,2
Siinä täytyy olla virhe.	2
Kukaan ei suostu auttamaan minua.	5
Olet saastainen jätesäkki.	0,1
Sinun on rakastettava toista.	5
Haluan nähdä Leo Wattsin siinä tilanteessa.	3
Tänään se on ainoa toivomme.	5
He ovat sotkeneet kaiken.	1
Se onnistuu varmasti.	3
Iljettävää.	1
Olette ahkerin näkemäni nainen.	6
Hän tappaisi meidät jos voisi.	2
En ole nähnyt koskaan mitään kauniimpaa kuin te.	3
Pitääkö minun vannoa käsi Raamatulla?	2
Voitko uskoa sitä?	6
Kaunista.	3
Niin oli Wallyllakin.	3
Oletteko varma, että pystytte käyttämään tätä kylmäverisesti?	6
Mikä tuo haju on?	6
Kaiva!	0
Saimme sen.	3
Se kiskoo kuteista.	0,1,2
Union Canella ei ollut hyvä olo.	5
Et kai tarkoita, että et mieluiten olisi orpokodissa?	2,6
Keskellä elämää olemme kuolleita.	5
Viedään hänet pois täältä.	1
Ei, ei...	1,2,5
Mainio ajatus!	3
Ne eivät ole teidän. Nyt ovat.	0,6
Älä höpötä.	1
Ukko jaksaa vieläkin.	6
Kenet me voitamme tuolla tyylillä?	0,6
Asuin samassa huoneessa kahdeksan vuotta, ja kyllästyin siihen.	5
Tämähän on mahtavaa!	3
Olet ollut katkera sen takia.	5
Minulla ei ole varaa unelmataloon!	0
Etovaa.	1
Se on sinulle!	3
Hän on varmasti herttainen.	3
Hän ei ollut kuollut.	3,6
Älkää leikkikö minun kanssani.	0,1
Hänhän on kuollut.	5
Ette saa minua luopumaan tästä.	0
Molemmat ovat miehiä!	6
Kadotin hänet.	1,5
No mitä me vielä odotamme?	0
En ehdi hypätä joka paikkaan.	0
En odottanut näkeväni teitä.	6
Olen etsinyt sinua joka paikasta.	6
Hänen ihonsa meni kummalliseksi.	2,6
Niillä hulluilla on kokonainen varasto täynnä ohjuksia.	2
Masentava luonteenpiirre.	5
Kundi on pummi.	1
Tiputa tykki.	0
Nykyisestä ei ole mihinkään. Uraa pitää suunnitella.	0
En ajatellut viettäväni hääyötäni kanssasi.	6
Älä naurata!	2
Luuletko sen auttavan asiaa?	0
Liian vähän ja liian myöhään.	5
En tiedä vielä miten, mutta luotan todistajaan - ja sen takia minun pitää lähteä.	2
Olin kerran 147 päivää ilman ruokaa.	5
Tämä on parempi peli kuin arvasin.	6
Alkaa huutaa saatana sitä ja saatana tätä.	0
Olit muuten aika näppärä siellä tänään, pikkuiseni.	3
Voi hyvä luoja.	0,1,2,5,6
Ettekö hankkinut asianajajaa?	6
Missä uudet pojat ovat?	6
Se ei ollut helppoa, mutta hän hommasi minut vapaaksi...	3,6
En halua nähdä sitä enää koskaan!	0,1
Palasin tajuihini ja huomasin joutuneeni uudelle tuskan tasolle.	5
Pudota ase ja istu alas!	0,2
Liikkeelle. LA County -sairaalaan. Välittömästi!	2
Luonnollisestikin olet kateellinen, jos et itse ole yhtä älykäs.	0,1
Kuka narkkariin luottaisi, Chappie?	5
Olin ennen Euroopan 11:ksi paras miekkailija.	3
Se narttu oli tappaa minut.	0
Pysykää piilossa.	0
Pois tieltäni.	0
Joo, itket taas viskilasiisi.	0
Olkaa hiljaa.	0
Muistan ajan, kun New Yorkissa oli leppoisaa.	0,1,5
Juuri, kun luulen, että olet kuollut, tuletkin takaisin.	6
Ja kiitos, kun sanoitte minua ystäväksi.	3
Aiotko ampua pikkupoikasi?	5
Hämmästyttävää.	6
Kelpaanko minä?	2
Olet kaunis.	3
Isä, jos kuolet, meillä ei ole johtajaa.	2,5
Vitut halusit.	0
Turpa tukkoon.	0
Sinä et taida tajuta.	2
Huomasin sen kyllä heti, kun tulitte sisään...	0,5
En luopuisi siitä edes kuolleena.	0
Entä hevoset ja karja?	6
Muutut pölyksi.	1,5
Hyvä yritys.	6
Lumisade täyttää taivaan jäätyneen järven yllä.	3
Turkkilaisessa kylpylässä ei jää mikään arvailun varaan.	1
Jos joku kirjoittaa Pohjois-Burman vuoristoheimoista, ihmisillä on oikeus tietää, onko hän käynyt Minskiä etelämpänä.	0
Ne kolme hihkuvat riemusta.	3
Pää kiinni!	0
Meillä on hauskaa yhdessä.	3
Kyllä, aina.	3
Katkaisevat kaulasi, kun olet syönyt sen.	1,2
Sir Harry haluaa rahansa ja heti.	0,2
En pitänyt hänestä.	0
Olet vain valehdellut minulle.	0,5
Halpa hajuvesi voi kiihottaa kovin.	3
Emme kaipaa uutta panttivankitilannetta.	2
Kiitos.	3,6
Jos Helen saa tietää, se tuhoaa hänet.	5
Älä sano noin edes piloillasi.	0,5
Hemmetti.	0
Voisin olla äitisi, melkein.	1
En malta odottaa.	2,3
Kirjoititteko minulle vai ette?	0
Kuolleita. Sinne haudataan väkeä vähän mistä tahansa.	2,5
Ihmiset yrittävät kuulostaa tietäviltä, mutta eivät he tiedä paskaakaan.	1
Sitä tytöillä ei ole.	5
Olen kyllästynyt olemaan kolme tuumaa pitkä.	5
Suora lähetys on kai käynnissä.	2
Miksi et itse käynyt siellä?	0
Älä lopeta.	3
Idiootti!	1
Anteeksi, sir.	1,5
Ei vaaraa?	5,6
Pyydän sinua tulemaan vaimokseni.	3
Minulla ei ole varaa hävitä viittäsataa.	2,5
Sinun on autettava meitä.	2
Et koskaan odota vastausta lukemattomiin kysymyksiisi.	0
Se oli tyhjänpäiväistä.	2
Jatka toimiasi.	1
Ne repivät sinut levälleen.	1
Se on kaunis tarina, oli syy mikä tahansa.	3
Hanki minulle kunnon monsteriauto äläkä ota yhteyttä ennen sitä.	0
Siitä vain.	0
Et voi väittää, ettei illallinen ole onnistunut.	3
Hei, pyörä on myyty.	3,6
Sinä iltana Michael lähti pois.	5
Kävin jo.	0
Tiedän, että olet mukana hämäräperäisissä puuhissa.	1
Huolemme ovat ohi.	3
Näytän isolta, sijaamattomalta vuoteelta ostoskassin kanssa.	5
Aamupainosten pitää räjäyttää hänet ulos siitä salista.	0
Eikö ole hieman aikaista jouluostoksille?	6
Onko Majesteetti tosissaan?	2,6
Minä hyvästelen sitten.	5
On ihanaa, kun on näin lämmintä.	3
Joku sormeilee turvapiirejä.	2
Jokainen, joka ei tee oikein luonnon mukaan ja äitini siltä minä ammun pään irti.	1
Alat rähinän, minä alan valua verta.	2
KUNNARI!	3,6
Hänellä on tietoja minusta.	1
Olit oikein huomaavainen, mutta nämä ovat äidin laatikoita.	5,6
Mitä hän niillä kyyhkysillä?	6
Sinulla on paha olo.	1,5
Telkeämme ikkunat.	2
Ei kannata ottaa mitään riskejä.	2
Hal, mene yläkertaan penskan luokse.	1
Etkö tunne, että sinulla on velvollisuus vastata nyt?	0
Hän on pelkkä tavallinen mobile vulgaris.	1
Mitä olen tekemässä? Tuskin tunnen häntä.	0,1
Hyvä, Pertsa.	6
Miksi hänen virkamerkkinsä sitten on ylösalaisin?	6
En kestä peruskoulutusta enää uudelleen.	5
Mä olen B-puolella, mutta sä...	6
Minulla ei ole sukupolvea.	0,1
Ja minä en leiki tyttäreni hengellä!	0,2
Jos minä olisin tuollainen, tappaisin itseni.	0,1
Mä vihaan tätä paikkaa.	0
Hän arvostaa minua suuresti.	3
Hyvät hyttyrät.	3,6
Mikään ei ole mahdotonta.	3
Narkkarilla on rankkaa.	5
Ovatko ne yhdessä ostoksilla?	6
Melinda Tentrees, miehenne Robert hylkäsi teidät.	5
Avasimme takakontin ja löysimme kuusi tuhatta kelloa!	6
Kaikki on hyvin, äiti.	3
Onko hän sama Aaron Boone joka ammuttiin Midianissa neljä päivää sitten?	2
Mutta sinä et totellut vaan menit takaisin rakennukseen.	0,5,6
Minä voin huutaa ja kiljua.	2
Viehättävä.	3
Kissaa, kukkaa, sadetta...	3
Jääkylmää limua!	3
Luuletko olevasi fiksukin?	0,1
Rakastan sinua, beibi!	3
Tehtävämme on vain ampua ne ja unohtaa sitten kaikki.	0,2,5,6
On mukavaa, kun on joku, jonka voi hyvästellä.	3
Hankin töitä ja palaan kouluun.	3
Pääsit juuri vieroitushoidosta, etkä tajua omaa parastasi.	0,1,2
Sä annat sille kadun lakaisemisesta dollarin.	1
Hän pyysi olemaan huomioimatta?	6
Omanlaisesta rahastani kyllä.	0
Hän käski minua kumartumaan, kun pieksi vyöllään.	2
Olen sellaisessa kätevä.	3
Jos sydänvikaa, migreeniä ja mahakatarria ei oteta lukuun, minussa ei ole mitään vikaa.	1
Olette liian peloissanne ottamaan yhtään riskejä!	0,2
Miksi ette voi mennä töihin?	1
Osuiko sinuun, Pat?	2
Kuka piti yhteyttä laboratorioon?	0
Hän ihastuu tähän heti!	3
Voi jestas!	0,6
Mikset kuunnellut minua, Francis?	0
Maailman ihanin nainen.	3
Varastit nauriit Lovilta, ja on väärä vuodenaika varastaa.	1
En tietenkään tiedä numeroa, helvetti! Vauhtia!	0
Muistat vain kaikki huonot asiat.	0,1,5
Hän tuli perässäni pidellen asetta kummallakin kädellä.	2
Tuollaisella autolla olisi hyvä iskeä tyttöjä Minskissä.	3
Minusta ei tehdä valehtelijaa.	0
Pysykää autossa.	2
Se on hyvä alku.	3
Oikein hyviltä.	3
Mitään ei ikinä tapahdu.	5
En ymmärrä.	2
En kulje yleensä tällä bussilla.	2
Miksi se sitten on täällä mukanaan osa laivaston aarteista?	6
Äiti meni Herran luo.	5
Minua ei solvata sillä tavalla.	0
Hän on yksi suurimpia mulkkuja.	1
Poikani, jälleennäkemisesi saa sydämeni kohoamaan kuin haukka.	3
Onko hänet riivattu?	2
Kuuntele, hölmö.	0
Koska sinä sen huomasit?	6
Häivy äläkä tule ikinä takaisin.	0,1
Kun Helenan sairaus paheni, lähetit hänet kroonikkokotiin.	5
Ette ehkä edes elä niin pitkään.	2,5
Royn kuudes aisti kertoi, että olemme pulassa.	2
Et saa satoa, koska tunnollasi on syntiä.	1
Minun, minun!	3
Jos haluat mennä alas niin mene!	0,5
Miehesi piilottelee tappajaa.	1
Luoja, estäkää häntä!	2
